Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2021-01-01,1.160,1.160,1.160,1.200
2021-01-02,1.300,1.290,1.250,1.240
2021-01-03,2.000,1.890,1.700,1.850
2021-01-04,1.460,1.420,1.380,1.470
2021-01-05,1.350,1.320,1.290,1.270
2021-01-06,1.240,1.240,1.220,1.220
2021-01-07,1.320,1.400,1.380,1.380
2021-01-08,1.320,1.290,1.270,1.250
2021-01-09,1.230,1.220,1.210,1.220
2021-01-10,1.280,1.270,1.250,1.270
2021-01-11,1.270,1.260,1.250,1.220
2021-01-12,1.210,1.200,1.200,1.280
2021-01-13,1.270,1.300,1.280,1.300
2021-01-14,1.440,1.390,1.360,1.340
2021-01-15,1.370,1.340,1.310,1.300
2021-01-16,1.340,1.310,1.310,1.300
2021-01-17,1.270,1.260,1.250,1.240
2021-01-18,1.460,1.390,1.360,1.370
2021-01-19,1.270,1.270,1.260,1.260
2021-01-20,1.260,1.240,1.230,1.230
2021-01-21,1.250,1.250,1.230,1.230
2021-01-22,1.270,1.300,1.340,1.310
2021-01-23,1.260,1.240,1.220,1.220
2021-01-24,1.190,1.190,1.190,1.190
2021-01-25,1.250,1.240,1.220,1.210
2021-01-26,1.330,1.300,1.270,1.250
2021-01-27,2.000,2.600,2.150,1.900
2021-01-28,1.560,1.490,1.460,1.440
2021-01-29,1.410,1.390,1.360,1.340
2021-01-30,1.390,1.360,1.350,1.350
2021-01-31,1.300,1.290,1.280,1.270
