Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2021-06-01,1.450,1.360,1.300,1.260
2021-06-02,1.210,1.200,1.180,1.180
2021-06-03,1.170,1.160,1.160,1.160
2021-06-04,1.150,1.230,1.230,1.220
2021-06-05,1.300,1.270,1.240,1.220
2021-06-06,1.260,1.260,1.230,1.360
2021-06-07,1.340,1.310,1.290,1.270
2021-06-08,1.330,1.330,1.310,1.370
2021-06-09,1.320,1.310,1.290,1.270
2021-06-10,1.230,1.230,1.220,1.220
2021-06-11,1.220,1.210,1.210,1.210
2021-06-12,1.200,1.200,1.190,1.190
2021-06-13,1.290,1.280,1.260,1.330
2021-06-14,1.340,1.320,1.300,1.270
2021-06-15,1.250,1.390,1.330,1.300
2021-06-16,1.240,1.230,1.230,1.220
2021-06-17,1.300,1.290,1.260,1.240
2021-06-18,1.220,0.000,1.210,1.200
2021-06-19,1.190,1.190,1.190,1.190
2021-06-20,1.200,1.240,1.430,1.640
2021-06-21,1.360,1.340,1.310,1.290
2021-06-22,1.250,1.250,1.230,1.220
2021-06-23,1.210,1.210,1.200,1.190
2021-06-24,1.180,1.180,1.170,1.170
2021-06-25,1.160,1.160,1.160,1.160
2021-06-26,1.150,1.150,1.140,1.140
2021-06-27,1.140,1.140,1.140,1.140
2021-06-28,1.140,1.140,1.140,1.140
2021-06-29,1.150,1.150,1.140,1.140
2021-06-30,1.150,1.140,1.140,1.140
