Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-11-01,9.800,9.850,9.700,9.600
2025-11-02,9.500,9.450,9.400,9.400
2025-11-03,10.000,9.800,9.700,9.700
2025-11-04,12.400,12.600,11.000,10.900
2025-11-05,9.900,9.800,9.650,9.600
2025-11-06,9.550,9.450,9.300,9.200
2025-11-07,9.500,9.500,9.300,9.250
2025-11-08,10.400,10.900,11.100,10.900
2025-11-09,12.800,12.900,11.000,10.900
2025-11-10,10.600,10.500,10.000,9.900
2025-11-11,10.000,9.900,9.700,9.600
2025-11-12,9.600,9.500,10.000,10.200
2025-11-13,10.400,10.350,10.200,10.100
2025-11-14,9.700,9.600,10.000,9.900
2025-11-15,9.600,9.500,9.400,9.400
2025-11-16,9.600,9.600,9.500,9.500
2025-11-17,10.850,10.300,9.900,9.600
2025-11-18,11.800,0.000,0.000,0.000
2025-11-19,10.400,10.200,9.950,9.900
2025-11-20,10.300,10.250,0.000,0.000
2025-11-21,9.300,9.200,9.150,9.150
2025-11-22,9.200,9.150,9.100,9.100
2025-11-23,9.600,9.500,9.350,9.300
2025-11-24,9.400,9.300,9.300,9.200
2025-11-25,9.300,9.250,9.200,9.200
2025-11-26,9.800,11.200,10.700,10.400
2025-11-27,9.900,9.900,9.800,9.800
2025-11-28,9.700,9.700,9.600,9.500
2025-11-29,9.900,9.900,9.400,9.300
2025-11-30,9.200,9.200,9.250,9.200
