Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2022-07-01,8.400,8.400,8.300,8.300
2022-07-02,8.400,8.400,8.350,8.350
2022-07-03,8.500,8.450,8.450,8.400
2022-07-04,8.400,8.450,8.400,8.400
2022-07-05,8.400,8.400,8.380,8.350
2022-07-06,8.300,8.300,8.200,8.200
2022-07-07,8.400,8.400,8.400,8.350
2022-07-08,8.400,8.350,8.350,8.200
2022-07-09,8.500,8.400,8.400,8.300
2022-07-10,8.300,8.300,8.200,8.200
2022-07-11,9.000,8.900,8.800,8.850
2022-07-12,10.000,10.500,11.800,12.000
2022-07-13,12.200,12.000,11.500,11.000
2022-07-14,10.900,10.500,10.400,10.000
2022-07-15,10.000,9.500,9.400,9.400
2022-07-16,9.400,9.400,9.300,9.100
2022-07-17,9.000,9.100,9.500,9.600
2022-07-18,9.800,9.750,9.700,9.700
2022-07-19,9.600,9.600,9.500,9.300
2022-07-20,9.100,9.100,9.050,9.000
2022-07-21,8.950,8.900,8.800,8.800
2022-07-22,8.900,8.900,8.700,8.600
2022-07-23,8.800,8.750,8.650,8.600
2022-07-24,8.900,8.900,8.800,9.000
2022-07-25,9.000,9.500,9.200,9.300
2022-07-26,9.300,9.200,9.000,8.900
2022-07-27,8.800,8.500,8.500,8.450
2022-07-28,8.300,8.500,8.500,8.400
2022-07-29,8.200,8.200,8.150,8.000
2022-07-30,8.400,8.300,8.100,8.100
2022-07-31,8.100,8.200,8.100,8.000
