Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2021-11-01,9.400,9.400,9.400,9.400
2021-11-02,9.400,9.400,9.500,9.500
2021-11-03,9.380,9.300,9.200,9.100
2021-11-04,8.700,8.600,8.600,8.600
2021-11-05,9.600,9.700,9.300,9.100
2021-11-06,8.600,8.600,8.560,8.560
2021-11-07,12.100,12.100,11.050,10.500
2021-11-08,9.600,9.500,9.300,9.200
2021-11-09,9.050,9.020,9.000,8.980
2021-11-10,8.980,8.890,9.200,8.990
2021-11-11,8.990,8.970,8.980,8.980
2021-11-12,10.870,11.050,10.980,9.900
2021-11-13,9.980,9.900,9.780,9.980
2021-11-14,9.870,9.780,9.600,9.600
2021-11-15,9.600,9.200,9.300,9.400
2021-11-16,10.900,10.100,9.800,9.780
2021-11-17,11.800,11.900,10.980,10.500
2021-11-18,10.100,10.200,10.100,10.000
2021-11-19,9.800,9.850,9.700,9.750
2021-11-20,9.950,9.900,9.800,9.850
2021-11-21,9.900,9.850,9.850,9.600
2021-11-22,10.000,10.100,10.500,10.400
2021-11-23,9.990,9.980,9.950,10.200
2021-11-24,10.400,10.400,10.050,10.000
2021-11-25,10.000,9.990,9.970,9.980
2021-11-26,10.050,10.300,10.400,10.300
2021-11-27,12.600,12.500,12.200,12.200
2021-11-28,10.400,10.300,10.200,10.100
2021-11-29,10.200,10.050,10.000,10.000
2021-11-30,13.200,13.100,13.100,12.000
