Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-01-01,9.300,9.300,9.250,9.200
2025-01-02,9.950,9.900,10.100,10.100
2025-01-03,10.000,10.050,10.700,10.750
2025-01-04,10.300,10.200,10.000,9.900
2025-01-05,11.800,12.000,13.000,12.800
2025-01-06,11.000,11.000,11.200,11.100
2025-01-07,10.550,10.500,10.250,10.200
2025-01-08,11.250,11.500,12.500,12.300
2025-01-09,11.700,11.650,11.750,11.700
2025-01-10,11.200,11.450,11.300,11.250
2025-01-11,11.100,11.100,11.000,11.000
2025-01-12,13.600,13.200,12.400,12.200
2025-01-13,11.250,11.200,11.050,11.000
2025-01-14,12.400,12.900,12.500,12.400
2025-01-15,11.300,11.250,11.000,10.850
2025-01-16,10.450,10.400,10.300,10.300
2025-01-17,10.250,10.250,10.200,10.200
2025-01-18,10.100,10.100,10.000,10.000
2025-01-19,10.200,10.150,9.900,9.850
2025-01-20,10.000,9.950,10.300,10.250
2025-01-21,10.300,10.350,10.050,10.000
2025-01-22,10.900,11.000,10.450,10.200
2025-01-23,10.250,10.200,10.100,10.050
2025-01-24,10.550,10.500,11.100,11.000
2025-01-25,10.400,10.350,10.250,10.200
2025-01-26,10.600,10.500,10.800,10.850
2025-01-27,10.750,10.700,10.400,10.300
2025-01-28,10.700,10.700,10.600,10.600
2025-01-29,10.200,10.200,10.050,10.000
2025-01-30,10.500,10.550,10.700,10.700
2025-01-31,10.600,10.550,10.300,10.250
