Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2022-01-01,9.970,9.500,9.400,9.600
2022-01-02,9.600,9.700,9.700,9.800
2022-01-03,10.500,10.800,11.000,10.900
2022-01-04,11.800,15.600,12.400,11.200
2022-01-05,10.000,10.000,9.990,9.990
2022-01-06,10.100,10.000,10.000,9.990
2022-01-07,10.100,9.990,9.980,9.980
2022-01-08,9.970,9.980,9.970,9.900
2022-01-09,10.000,9.990,9.980,9.990
2022-01-10,9.980,9.980,9.960,9.700
2022-01-11,9.800,9.780,9.800,9.800
2022-01-12,9.900,9.980,10.100,10.000
2022-01-13,10.000,9.980,9.990,9.980
2022-01-14,9.800,9.750,9.800,9.900
2022-01-15,9.900,9.850,9.850,9.800
2022-01-16,9.500,9.500,9.400,9.500
2022-01-17,9.400,9.500,9.700,9.600
2022-01-18,9.990,11.500,11.200,10.800
2022-01-19,10.000,9.980,9.760,9.500
2022-01-20,9.990,9.900,9.970,10.000
2022-01-21,10.100,10.100,10.000,10.150
2022-01-22,10.000,10.000,10.000,9.990
2022-01-23,11.400,11.100,10.990,10.980
2022-01-24,11.200,12.800,13.200,12.600
2022-01-25,11.100,11.000,10.800,10.900
2022-01-26,10.800,10.500,10.300,10.300
2022-01-27,10.300,10.200,10.200,10.200
2022-01-28,10.100,10.200,10.100,10.000
2022-01-29,10.900,10.800,10.500,10.500
2022-01-30,10.980,10.980,11.100,11.100
2022-01-31,10.100,10.000,11.000,10.980
