Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-09-01,8.600,8.600,8.600,8.600
2025-09-02,8.550,8.550,8.500,8.500
2025-09-03,8.600,8.600,8.550,8.500
2025-09-04,8.600,8.600,8.800,8.850
2025-09-05,8.700,8.650,8.600,8.600
2025-09-06,8.900,8.950,9.300,9.000
2025-09-07,8.800,8.700,8.700,8.650
2025-09-08,8.700,8.700,8.650,8.650
2025-09-09,8.700,8.700,8.650,8.600
2025-09-10,8.600,8.600,8.700,8.700
2025-09-11,8.650,8.650,8.600,8.600
2025-09-12,8.550,8.550,8.500,8.500
2025-09-13,8.600,8.600,8.550,8.500
2025-09-14,8.500,8.500,8.500,8.500
2025-09-15,8.500,8.450,8.400,8.400
2025-09-16,8.450,8.450,8.400,8.400
2025-09-17,8.500,8.500,8.400,8.400
2025-09-18,8.600,8.650,8.500,8.450
2025-09-19,8.600,8.600,8.550,8.500
2025-09-20,8.600,8.600,8.500,8.400
2025-09-21,8.600,8.500,8.450,8.400
2025-09-22,8.400,8.400,0.000,0.000
2025-09-23,8.500,8.600,8.900,8.820
2025-09-24,8.500,8.500,8.400,8.300
2025-09-25,8.300,8.250,8.250,8.200
2025-09-26,8.500,8.400,8.300,8.300
2025-09-27,8.250,8.200,8.200,8.150
2025-09-28,8.150,8.150,8.100,8.100
2025-09-29,8.200,8.200,8.150,8.150
2025-09-30,8.200,8.150,8.100,8.100
