Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-12-01,9.480,9.480,9.480,9.490
2025-12-02,9.500,9.510,9.530,9.550
2025-12-03,9.590,9.590,9.610,9.610
2025-12-04,9.540,9.520,9.480,9.420
2025-12-05,9.240,9.180,9.110,9.030
2025-12-06,8.880,8.810,8.730,8.640
2025-12-07,8.500,8.470,8.430,8.330
2025-12-08,8.190,8.150,8.100,8.020
2025-12-09,7.870,7.820,7.770,7.670
2025-12-10,7.490,7.440,7.390,7.290
2025-12-11,7.130,0.000,0.000,0.000
2025-12-12,6.890,6.830,6.760,6.700
2025-12-13,6.560,6.500,6.430,6.350
2025-12-14,6.350,6.350,6.350,6.370
2025-12-15,6.490,6.510,6.510,6.450
2025-12-16,6.270,6.200,6.130,6.070
2025-12-17,5.910,5.900,5.880,5.850
2025-12-18,5.750,5.710,5.670,5.620
2025-12-19,5.520,5.500,5.470,5.430
2025-12-20,5.330,5.300,5.260,5.220
2025-12-21,5.160,5.150,5.130,5.100
2025-12-22,5.070,5.070,5.070,5.100
2025-12-23,5.180,5.210,5.240,5.300
2025-12-24,5.370,5.450,5.540,5.670
2025-12-25,5.940,5.970,6.010,6.010
2025-12-26,5.930,5.880,5.830,5.680
2025-12-27,5.500,5.450,5.370,5.290
2025-12-28,5.200,5.120,5.040,5.010
2025-12-29,4.940,4.920,4.890,4.860
2025-12-30,4.810,4.800,4.790,4.770
2025-12-31,4.750,4.750,4.770,4.770
