Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2026-03-01,8.290,8.310,8.440,8.680
2026-03-02,8.650,8.640,8.630,8.550
2026-03-03,8.450,8.400,8.330,8.240
2026-03-04,8.060,7.990,7.930,7.840
2026-03-05,7.690,7.640,7.610,7.580
2026-03-06,7.500,7.480,7.470,7.450
2026-03-07,7.400,7.390,7.340,7.340
2026-03-08,7.250,7.230,7.200,7.200
2026-03-09,7.140,7.140,7.140,7.170
2026-03-10,7.370,7.420,7.480,7.540
2026-03-11,7.550,7.530,7.490,7.440
2026-03-12,7.310,7.270,7.240,7.200
2026-03-13,7.110,7.090,7.070,7.070
2026-03-14,7.060,7.110,7.130,7.160
2026-03-15,7.310,7.360,7.430,7.560
2026-03-16,7.680,7.680,7.680,7.680
2026-03-17,7.620,7.620,7.600,7.600
2026-03-18,7.590,7.580,7.550,7.520
2026-03-19,7.390,7.370,7.330,7.290
2026-03-20,7.210,7.200,7.170,7.150
2026-03-21,7.080,7.070,7.050,6.970
2026-03-22,6.850,6.840,6.800,6.780
2026-03-23,6.680,6.650,6.610,6.580
2026-03-24,6.440,6.410,6.360,6.320
2026-03-25,6.190,6.160,6.100,6.060
2026-03-26,5.970,5.950,5.910,5.850
2026-03-27,5.820,5.840,5.860,5.910
2026-03-28,6.060,6.090,6.150,6.180
2026-03-29,6.160,6.130,6.090,6.050
2026-03-30,5.900,5.880,5.850,5.840
2026-03-31,5.840,5.850,5.870,5.920
