Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-09-01,5.390,5.390,5.390,5.380
2024-09-02,5.300,5.280,5.250,5.190
2024-09-03,5.070,5.040,5.010,4.970
2024-09-04,4.880,4.860,4.840,4.810
2024-09-05,4.730,4.730,4.710,4.690
2024-09-06,4.550,4.640,4.620,4.600
2024-09-07,4.570,4.570,4.570,4.560
2024-09-08,4.560,4.560,4.580,4.600
2024-09-09,4.630,4.630,4.650,4.650
2024-09-10,4.650,4.660,4.680,4.730
2024-09-11,4.840,4.870,4.910,4.940
2024-09-12,4.970,4.970,4.970,4.960
2024-09-13,4.940,4.940,4.940,4.950
2024-09-14,4.970,4.990,4.990,4.990
2024-09-15,5.000,5.020,5.020,5.020
2024-09-16,4.990,4.940,4.890,4.800
2024-09-17,4.750,4.710,4.670,4.600
2024-09-18,4.530,4.510,4.490,4.440
2024-09-19,4.390,4.380,4.360,4.330
2024-09-20,4.290,4.290,4.280,4.260
2024-09-21,4.220,4.250,4.290,4.340
2024-09-22,4.420,4.470,4.530,4.580
2024-09-23,4.650,4.650,4.630,4.600
2024-09-24,4.530,4.520,4.500,4.480
2024-09-25,4.450,4.450,4.450,4.460
2024-09-26,4.500,4.510,4.520,4.540
2024-09-27,4.570,4.570,4.620,4.690
2024-09-28,4.810,4.820,4.850,4.880
2024-09-29,4.930,4.900,4.870,4.850
2024-09-30,4.750,4.710,4.670,4.600
