Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-04-01,8.640,8.660,8.700,8.710
2025-04-02,8.710,8.710,8.700,8.700
2025-04-03,8.730,8.730,8.740,8.760
2025-04-04,8.840,8.860,8.880,8.910
2025-04-05,8.930,8.920,8.910,8.910
2025-04-06,8.940,8.960,8.990,9.030
2025-04-07,9.140,9.160,9.210,9.240
2025-04-08,9.270,9.270,9.280,9.310
2025-04-09,9.390,9.390,9.390,9.550
2025-04-10,9.700,9.720,9.770,9.820
2025-04-11,9.930,9.940,9.970,10.010
2025-04-12,10.090,10.100,10.120,10.150
2025-04-13,10.190,10.200,10.220,10.250
2025-04-14,10.300,10.300,10.310,10.360
2025-04-15,10.390,10.390,10.410,10.440
2025-04-16,10.440,10.440,10.460,10.470
2025-04-17,10.490,10.490,10.490,10.500
2025-04-18,10.500,10.500,10.500,10.490
2025-04-19,10.480,10.470,10.470,10.460
2025-04-20,10.420,10.400,10.380,10.330
2025-04-21,10.230,10.200,10.150,10.110
2025-04-22,10.010,9.970,9.940,9.910
2025-04-23,9.840,9.810,9.770,9.700
2025-04-24,9.590,9.560,9.530,9.490
2025-04-25,9.410,9.380,9.350,9.310
2025-04-26,9.180,9.140,9.090,9.040
2025-04-27,8.890,8.870,8.830,8.800
2025-04-28,8.800,8.800,8.800,8.840
2025-04-29,8.870,8.860,8.850,8.800
2025-04-30,8.680,8.650,8.620,8.600
