Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-10-01,8.590,8.590,8.580,8.550
2025-10-02,8.420,8.400,8.340,8.270
2025-10-03,8.120,8.090,8.040,8.010
2025-10-04,7.990,7.990,8.040,8.070
2025-10-05,8.200,8.240,8.340,8.420
2025-10-06,8.560,8.580,8.630,8.690
2025-10-07,8.850,8.880,8.920,8.980
2025-10-08,8.990,8.980,8.950,8.900
2025-10-09,8.740,8.700,8.640,8.530
2025-10-10,8.360,8.310,8.270,8.200
2025-10-11,8.120,8.110,8.090,8.060
2025-10-12,7.980,7.970,7.950,7.920
2025-10-13,7.990,8.010,8.070,8.150
2025-10-14,8.330,8.390,8.480,8.590
2025-10-15,8.600,8.580,8.560,8.500
2025-10-16,8.330,8.290,8.250,8.180
2025-10-17,8.030,7.990,7.950,7.920
2025-10-18,7.920,7.970,8.020,8.070
2025-10-19,8.140,8.130,8.120,8.100
2025-10-20,7.960,7.960,7.970,7.990
2025-10-21,8.300,8.380,8.500,8.630
2025-10-22,8.700,8.700,8.680,8.650
2025-10-23,8.550,8.510,8.460,8.400
2025-10-24,8.250,8.220,8.180,8.130
2025-10-25,8.020,7.990,7.930,7.870
2025-10-26,7.760,7.740,7.720,7.690
2025-10-27,7.670,7.690,7.720,7.750
2025-10-28,7.990,8.090,8.200,8.320
2025-10-29,8.480,8.500,8.520,8.550
2025-10-30,8.650,8.690,8.730,8.770
2025-10-31,8.780,8.760,8.740,8.710
