Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2026-02-01,7.920,7.920,7.930,7.950
2026-02-02,8.220,8.320,8.440,8.570
2026-02-03,8.750,8.780,8.800,8.810
2026-02-04,8.750,8.730,8.680,8.650
2026-02-05,8.550,8.520,8.490,8.470
2026-02-06,8.490,8.510,8.540,8.620
2026-02-07,8.690,8.690,8.670,8.640
2026-02-08,8.520,8.500,8.470,8.450
2026-02-09,8.450,8.450,8.430,8.390
2026-02-10,8.270,8.220,8.170,8.120
2026-02-11,8.080,8.080,8.100,8.160
2026-02-12,8.250,8.240,8.240,8.210
2026-02-13,8.070,7.990,7.940,7.860
2026-02-14,7.710,7.660,7.590,7.530
2026-02-15,7.350,7.310,7.280,7.230
2026-02-16,7.180,7.160,7.160,7.140
2026-02-17,7.150,7.150,7.150,7.170
2026-02-18,7.210,7.220,7.240,7.240
2026-02-19,7.180,7.160,7.140,7.120
2026-02-20,7.110,7.100,7.100,7.110
2026-02-21,7.110,7.120,7.120,7.130
2026-02-22,7.190,7.200,7.230,7.280
2026-02-23,7.420,7.460,7.500,7.550
2026-02-24,7.640,7.670,7.690,7.750
2026-02-25,7.780,7.770,7.650,7.630
2026-02-26,7.660,7.650,7.630,7.620
2026-02-27,7.590,7.590,7.600,7.610
2026-02-28,7.630,7.670,7.740,7.870
