Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-09-01,8.620,8.620,8.620,8.620
2025-09-02,8.620,8.570,8.520,8.470
2025-09-03,8.390,8.340,8.270,8.100
2025-09-04,8.040,8.010,7.970,7.920
2025-09-05,7.880,7.880,7.870,7.850
2025-09-06,7.820,7.820,7.830,7.840
2025-09-07,7.910,7.950,8.010,8.080
2025-09-08,7.940,7.890,7.840,7.780
2025-09-09,7.670,7.640,7.600,7.550
2025-09-10,7.450,7.450,7.430,7.400
2025-09-11,7.380,7.380,7.380,7.380
2025-09-12,7.410,7.410,7.390,7.360
2025-09-13,7.330,7.310,7.290,7.270
2025-09-14,7.230,7.230,7.240,7.260
2025-09-15,7.280,7.300,7.340,7.380
2025-09-16,7.460,7.480,7.500,7.520
2025-09-17,7.490,7.460,7.420,7.380
2025-09-18,7.350,7.350,7.360,7.370
2025-09-19,7.340,7.320,7.290,7.250
2025-09-20,7.190,7.180,7.180,7.160
2025-09-21,7.130,7.100,7.020,6.940
2025-09-22,6.880,6.870,6.860,6.840
2025-09-23,6.810,6.810,6.800,6.780
2025-09-24,6.770,6.770,6.760,6.740
2025-09-25,6.730,6.710,6.690,6.670
2025-09-26,6.650,6.650,6.640,6.620
2025-09-27,6.620,6.650,6.650,6.700
2025-09-28,6.810,6.870,6.950,7.050
2025-09-29,7.430,7.510,7.620,7.890
2025-09-30,8.240,8.290,8.370,8.510
