Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-08-01,6.460,6.440,6.410,6.380
2024-08-02,6.260,6.240,6.210,6.170
2024-08-03,6.100,6.090,6.060,6.020
2024-08-04,6.010,5.990,5.970,5.950
2024-08-05,5.960,5.960,5.960,5.970
2024-08-06,5.940,5.930,5.910,5.880
2024-08-07,5.810,5.790,5.760,5.730
2024-08-08,5.630,5.620,5.600,5.570
2024-08-09,5.550,5.550,5.550,5.570
2024-08-10,5.610,5.620,5.650,5.700
2024-08-11,5.830,5.850,5.890,5.930
2024-08-12,5.910,5.900,5.880,5.860
2024-08-13,5.810,5.810,5.800,5.790
2024-08-14,5.850,5.900,5.960,6.040
2024-08-15,6.210,6.220,6.250,6.290
2024-08-16,6.300,6.290,6.290,6.290
2024-08-17,6.280,6.300,6.360,6.480
2024-08-18,6.500,6.540,6.530,6.500
2024-08-19,6.500,6.470,6.420,6.360
2024-08-20,6.190,6.130,6.080,6.040
2024-08-21,6.010,6.010,5.980,5.970
2024-08-22,5.950,5.950,5.940,5.900
2024-08-23,5.770,5.730,5.680,5.620
2024-08-24,5.480,5.450,5.420,5.370
2024-08-25,5.270,5.250,5.230,5.190
2024-08-26,5.150,5.150,5.140,5.090
2024-08-27,5.030,5.020,4.990,4.980
2024-08-28,4.960,4.960,4.960,4.970
2024-08-29,4.990,4.990,5.020,5.050
2024-08-30,5.080,5.090,5.120,5.140
2024-08-31,5.210,5.230,5.270,5.320
