Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2022-07-01,32.5,19.2,79.5,11.7
2022-07-02,26.2,19.6,92.6,6.1
2022-07-03,28,19.8,85.8,3.5
2022-07-04,29.7,20,87.2,5.6
2022-07-05,28.6,18.8,86.6,0.3
2022-07-06,27.5,19,92.1,12.5
2022-07-07,29.5,20.2,86.4,2.4
2022-07-08,25,20,90.9,0.6
2022-07-09,27.2,20,88.6,1.2
2022-07-10,31,19.6,87.2,9.6
2022-07-11,32.8,19.4,79.7,0.0
2022-07-12,30.4,19.6,81.7,30.3
2022-07-13,32.2,20.4,79.1,0.0
2022-07-14,33.2,20,80.4,0.0
2022-07-15,32,20.2,81.8,0.0
2022-07-16,31.7,19.6,87.2,0.0
2022-07-17,32,20,84.2,22.6
2022-07-18,31.2,19,85.9,15.0
2022-07-19,29.5,19.2,86.4,11.2
2022-07-20,29.6,20.2,83.0,5.7
2022-07-21,30.8,20.4,85.5,1.8
2022-07-22,30.5,20.6,83.3,0.0
2022-07-23,33.5,19.6,79.7,1.0
2022-07-24,31.8,19.8,83.0,12.0
2022-07-25,30.4,20.4,83.0,1.7
2022-07-26,27.8,20.6,90.1,18.6
2022-07-27,30.5,18.8,85.4,4.0
2022-07-28,30.6,19,83.1,0.0
2022-07-29,33.4,19.4,83.0,1.7
2022-07-30,33,19.4,81.5,1.0
2022-07-31,28.4,20.2,87.9,12.8
2022-08-01,30.6,18.8,84.2,4.8
