Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2022-06-01,27.5,19.4,89.6,0.0
2022-06-02,32.4,20.4,84.6,6.3
2022-06-03,31.7,20.6,86.0,23.8
2022-06-04,31.5,19.4,81.3,3.4
2022-06-05,27,19.8,92.5,4.6
2022-06-06,29.5,20.4,86.6,0.0
2022-06-07,32.2,19.4,80.6,6.3
2022-06-08,31.7,19.5,83.4,2.7
2022-06-09,29.2,20.8,84.7,19.0
2022-06-10,27.5,19.8,94.0,6.2
2022-06-11,29,19,88.4,5.4
2022-06-12,25.4,18,85.8,0.0
2022-06-13,27.2,18,84.7,0.0
2022-06-14,31.2,17.6,81.1,0.0
2022-06-15,32.2,17.2,83.9,0.0
2022-06-16,33.2,17.8,80.0,0.0
2022-06-17,33.6,17.6,79.2,0.0
2022-06-18,34,17.5,75.1,22.7
2022-06-19,31.5,19.6,89.6,1.3
2022-06-20,32.2,19,77.7,13.2
2022-06-21,28.5,19.2,77.9,0.0
2022-06-22,24,19.4,94.7,16.4
2022-06-23,27.4,19.6,91.7,6.2
2022-06-24,28.5,20,89.5,18.0
2022-06-25,29,19,88.4,14.8
2022-06-26,30.5,18,84.9,0.0
2022-06-27,33.2,18.2,79.9,0.0
2022-06-28,33.2,18.2,77.5,0.0
2022-06-29,33,18.2,81.0,0.0
2022-06-30,30.8,19.2,82.5,0.0
2022-07-01,32.5,19.2,79.5,11.7
