Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2018-04-01,33.2,22,82.1,36.6
2018-04-02,27.7,20.6,86.6,5.4
2018-04-03,28.8,21.8,90.2,20.4
2018-04-04,31.2,21.2,94.3,4.7
2018-04-05,32.2,21.4,81.5,0.0
2018-04-06,31,21.2,87.1,1.2
2018-04-07,30,21.6,90.9,0.8
2018-04-08,23.8,22.6,95.6,45.5
2018-04-09,27.4,20.8,88.1,1.0
2018-04-10,33.2,19.6,81.2,0.0
2018-04-11,33,19.8,82.5,0.0
2018-04-12,33.2,21.2,80.3,34.2
2018-04-13,27.6,21,92.4,3.4
2018-04-14,30,20.5,85.3,0.4
2018-04-15,30,21.2,87.4,6.3
2018-04-16,30.2,22,89.1,9.1
2018-04-17,29.4,22,87.2,3.5
2018-04-18,28.5,21.6,87.1,7.8
2018-04-19,29,21.8,90.1,8.6
2018-04-20,29.4,21,92.5,2.7
2018-04-21,28.6,21.6,86.2,6.3
2018-04-22,32.4,21.2,84.7,0.0
2018-04-23,26.8,22,94.9,37.2
2018-04-24,29.5,20.6,89.2,0.7
2018-04-25,30,21,88.8,3.4
2018-04-26,30,22.2,92.9,17.2
2018-04-27,31.8,22,87.2,47.5
2018-04-28,29.2,22,90.2,9.4
2018-04-29,27.2,21.4,93.2,5.8
2018-04-30,30.7,21.6,84.3,3.8
2018-05-01,31.5,21.2,84.5,8.2
