Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2018-03-01,27.8,21.8,92.8,4.2
2018-03-02,25.5,22,92.4,8.9
2018-03-03,28.4,20,93.0,1.0
2018-03-04,32.4,20.5,82.6,0.0
2018-03-05,33.7,21.6,82.7,18.2
2018-03-06,25.2,21.2,93.4,28.7
2018-03-07,29,20.6,87.0,0.0
2018-03-08,29,21.2,87.4,0.0
2018-03-09,27.2,21.4,92.9,6.7
2018-03-10,30.2,21.4,90.3,23.3
2018-03-11,27.4,21.4,93.3,0.0
2018-03-12,28.2,21.4,88.7,0.0
2018-03-13,31.4,21.4,86.3,0.0
2018-03-14,33.5,20.8,85.7,0.4
2018-03-15,31,21.6,89.9,2.5
2018-03-16,29.6,22.2,87.3,8.1
2018-03-17,28.7,21.2,91.2,0.0
2018-03-18,31.5,21.4,86.6,0.0
2018-03-19,28,20.8,90.1,2.5
2018-03-20,30.4,21,84.2,13.3
2018-03-21,26.6,21,93.6,12.8
2018-03-22,26.2,21.8,92.4,3.1
2018-03-23,29.5,20.8,87.9,0.0
2018-03-24,32.2,21.2,82.8,0.0
2018-03-25,26,22,93.2,6.0
2018-03-26,26.8,21.6,89.6,7.6
2018-03-27,28.5,21.4,91.2,0.0
2018-03-28,30.7,21,83.3,6.8
2018-03-29,29,21.8,87.2,13.6
2018-03-30,28.5,22,88.4,0.6
2018-03-31,31.7,21.6,83.0,23.3
2018-04-01,33.2,22,82.1,36.6
