Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2024-01-01,31.7,21.4,84.9,0.0
2024-01-02,32.5,22,86.1,10.0
2024-01-03,27.8,22,93.0,0.5
2024-01-04,33.5,21.8,85.7,0.0
2024-01-05,34,21.8,88.0,47.6
2024-01-06,26,21,94.7,8.7
2024-01-07,26.6,20.2,95.0,5.3
2024-01-08,26.6,19.8,94.1,1.8
2024-01-09,25.8,20.4,96.1,5.7
2024-01-10,30.4,20.4,87.6,0.0
2024-01-11,29,20.6,91.7,0.3
2024-01-12,32,20.2,87.0,0.0
2024-01-13,33.5,20.4,86.1,0.0
2024-01-14,31.8,20.4,87.0,12.2
2024-01-15,27,21.2,95.4,32.2
2024-01-16,24.7,19.8,98.1,10.0
2024-01-17,25,20.2,96.7,8.8
2024-01-18,24.2,20.4,96.7,4.9
2024-01-19,26.8,20.4,93.4,0.0
2024-01-20,29.5,20.4,91.2,12.9
2024-01-21,25.6,20.5,96.2,11.8
2024-01-22,26.7,20.4,94.8,2.2
2024-01-23,26.8,22.6,94.2,3.8
2024-01-24,30.5,20.6,91.2,0.0
2024-01-25,35,18.6,79.7,0.0
2024-01-26,32.7,19.2,89.7,1.4
2024-01-27,33.4,20,89.6,1.7
2024-01-28,31,19.8,92.2,5.6
2024-01-29,26.5,20.4,96.4,20.5
2024-01-30,33,20,84.1,0.0
2024-01-31,30.5,20.4,89.5,28.7
2024-02-01,28.8,21,91.6,0.0
