Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2024-02-01,28.8,21,91.6,0.0
2024-02-02,34.4,21.4,81.1,1.0
2024-02-03,30,21.6,90.0,1.0
2024-02-04,31,21.6,88.2,0.7
2024-02-05,32,21.8,88.6,4.0
2024-02-06,32.4,21.4,84.5,5.4
2024-02-07,30.5,22,89.9,22.4
2024-02-08,31.8,21,89.1,0.0
2024-02-09,35,20.8,76.1,3.1
2024-02-10,31.7,21.8,89.8,2.8
2024-02-11,29.2,21.6,93.0,5.5
2024-02-12,30.5,20.6,90.9,19.1
2024-02-13,26,21.4,94.4,2.5
2024-02-14,29.5,20.2,91.4,0.7
2024-02-15,28.2,20.8,89.9,2.2
2024-02-16,31.7,20.8,86.9,41.0
2024-02-17,27.7,21.2,93.9,1.8
2024-02-18,30.5,20.8,90.9,0.0
2024-02-19,35.4,20.8,83.0,0.0
2024-02-20,34.5,20.6,81.7,0.0
2024-02-21,39.4,21.6,74.7,0.0
2024-02-22,37,20.6,79.4,0.0
2024-02-23,34.8,21,83.6,0.0
2024-02-24,34,22,83.6,0.0
2024-02-25,34.2,21,81.9,5.1
2024-02-26,29.8,20.8,90.5,0.0
2024-02-27,30.7,21,91.3,11.2
2024-02-28,29.2,21,92.8,1.5
2024-02-29,28.4,20.2,91.1,3.9
2024-03-01,31.8,20.6,84.8,13.8
