Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2025-07-01,22,16.5,92.9,8.9
2025-07-02,21,16.6,95.6,1.0
2025-07-03,23.2,16,86.0,0.0
2025-07-04,23,14,82.1,0.0
2025-07-05,25,14.2,78.0,0.0
2025-07-06,25.5,15,81.1,0.0
2025-07-07,25,15,75.3,0.0
2025-07-08,24.6,16,85.5,0.0
2025-07-09,23,15,76.0,0.0
2025-07-10,25.5,16,76.9,0.0
2025-07-11,25.5,15,77.3,0.0
2025-07-12,25.2,15,72.6,0.0
2025-07-13,25,15,75.5,0.0
2025-07-14,26,14.5,73.0,0.0
2025-07-15,25.3,14,75.1,0.0
2025-07-16,26,16,72.1,0.0
2025-07-17,24,16.5,77.8,0.0
2025-07-18,22,16,87.5,0.0
2025-07-19,24,15,82.6,0.0
2025-07-20,24,15.5,75.3,0.0
2025-07-21,26.5,14.5,71.5,0.0
2025-07-22,26,15,72.3,0.0
2025-07-23,26,14.8,70.7,0.0
2025-07-24,23.5,16,84.3,1.5
2025-07-25,25,16,79.2,0.0
2025-07-26,28,15.8,71.6,0.0
2025-07-27,25,15.5,83.5,1.0
2025-07-28,24,16,85.0,1.0
2025-07-29,23,15.8,86.3,5.9
2025-07-30,24,15.5,86.0,1.5
2025-07-31,24.5,15,78.5,0.0
