Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2021-08-01,25.5,15.5,95.7,5.8
2021-08-02,23.5,15.2,93.9,0.0
2021-08-03,24.5,13.5,94.8,0.0
2021-08-04,22.5,13.2,93.6,0.0
2021-08-05,25.5,12.9,92.2,0.0
2021-08-06,27.5,13.4,91.5,0.0
2021-08-07,27,14.5,91.7,0.0
2021-08-08,28.2,14.8,92.9,0.0
2021-08-09,25.5,14.5,94.1,0.0
2021-08-10,25.5,15.5,94.1,0.0
2021-08-11,20.8,15.4,94.6,3.2
2021-08-12,24.5,15,94.9,0.0
2021-08-13,24.6,15,95.6,2.0
2021-08-14,24.5,16.5,95.6,16.0
2021-08-15,24,16.5,96.0,0.0
2021-08-16,24,16.9,94.7,7.0
2021-08-17,26,16,96.3,12.4
2021-08-18,26.5,15,94.6,1.2
2021-08-19,28,15.1,92.2,5.4
2021-08-20,29,15,93.8,0.0
2021-08-21,27,15.6,94.0,1.0
2021-08-22,25.5,15.5,94.1,0.0
2021-08-23,29,15,90.8,0.0
2021-08-24,31,16.5,93.2,0.5
2021-08-25,29.2,16.7,91.7,0.0
2021-08-26,25,16.6,95.0,3.2
2021-08-27,25,15.5,95.0,10.8
2021-08-28,27,16.4,93.3,14.8
2021-08-29,21,16.2,96.0,15.6
2021-08-30,23,16,95.5,0.8
2021-08-31,27.2,15.8,92.8,0.0
