Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2021-02-01,25.1,15.6,94.2,0.0
2021-02-02,24.5,17,96.0,7.0
2021-02-03,23.8,16.7,96.4,8.2
2021-02-04,23,16.6,96.1,28.0
2021-02-05,26,16,94.5,2.5
2021-02-06,25.5,16,94.0,8.7
2021-02-07,25,17.5,94.5,3.8
2021-02-08,27.5,16,94.0,S/D
2021-02-09,S/D,S/D,S/D,S/D
2021-02-10,S/D,S/D,S/D,S/D
2021-02-11,S/D,S/D,S/D,S/D
2021-02-12,S/D,S/D,S/D,S/D
2021-02-13,S/D,S/D,S/D,S/D
2021-02-14,S/D,S/D,S/D,S/D
2021-02-15,S/D,S/D,S/D,S/D
2021-02-16,S/D,S/D,S/D,S/D
2021-02-17,S/D,S/D,S/D,S/D
2021-02-18,S/D,S/D,S/D,S/D
2021-02-19,S/D,S/D,S/D,S/D
2021-02-20,S/D,S/D,S/D,S/D
2021-02-21,S/D,S/D,S/D,S/D
2021-02-22,S/D,S/D,S/D,S/D
2021-02-23,S/D,S/D,S/D,S/D
2021-02-24,S/D,S/D,S/D,S/D
2021-02-25,S/D,S/D,S/D,S/D
2021-02-26,S/D,S/D,S/D,S/D
2021-02-27,S/D,S/D,S/D,S/D
2021-02-28,S/D,S/D,S/D,S/D
2021-03-01,S/D,S/D,S/D,S/D
