Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2022-02-01,29.5,15,89.8,0.0
2022-02-02,25,17,88.7,0.0
2022-02-03,25,16,93.3,0.0
2022-02-04,24.5,16.5,91.6,4.1
2022-02-05,28,16.4,92.2,0.0
2022-02-06,23,16.5,96.0,7.1
2022-02-07,24.3,16.5,95.0,S/D
2022-02-08,S/D,S/D,S/D,S/D
2022-02-09,S/D,S/D,S/D,S/D
2022-02-10,S/D,S/D,S/D,S/D
2022-02-11,S/D,S/D,S/D,S/D
2022-02-12,S/D,S/D,S/D,S/D
2022-02-13,24.5,17.6,96.2,10.8
2022-02-14,28.5,17.5,92.6,0.9
2022-02-15,23.4,17.6,95.4,2.6
2022-02-16,20.5,17.5,95.4,2.4
2022-02-17,21.5,16.2,95.4,1.2
2022-02-18,28,16.2,95.0,0.0
2022-02-19,28,17,92.7,0.0
2022-02-20,29,16.9,93.7,0.0
2022-02-21,29,16.9,90.9,2.9
2022-02-22,22.8,17,96.1,12.7
2022-02-23,21,16.5,95.7,4.2
2022-02-24,22,16.5,95.1,11.5
2022-02-25,23,16.4,95.1,21.0
2022-02-26,22,16.6,96.6,17.9
2022-02-27,23,17,97.2,8.4
2022-02-28,26.5,15.6,93.0,26.0
