Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2022-05-01,24.5,16.2,95.0,0.6
2022-05-02,26,16.2,93.0,0.0
2022-05-03,24,16,95.5,0.0
2022-05-04,25.5,17.5,94.5,3.1
2022-05-05,22.5,17.4,94.4,7.9
2022-05-06,24.5,17.1,97.2,1.6
2022-05-07,24,17,97.2,4.5
2022-05-08,23,17,96.1,2.2
2022-05-09,24.6,16.9,94.0,4.9
2022-05-10,26,17.6,95.1,1.1
2022-05-11,25,17,95.5,3.6
2022-05-12,25,17.2,96.4,3.8
2022-05-13,23.3,17.5,95.6,22.6
2022-05-14,24,17.6,96.9,8.8
2022-05-15,21.1,17.7,96.8,9.4
2022-05-16,22,17.5,96.3,24.8
2022-05-17,21,17,97.4,4.1
2022-05-18,22,17,96.9,11.8
2022-05-19,24,16.5,96.6,2.8
2022-05-20,25,16.6,91.4,0.0
2022-05-21,27.4,16.4,94.1,0.0
2022-05-22,26,16.3,92.8,0.0
2022-05-23,26.1,16,94.5,0.0
2022-05-24,26.5,17.5,94.4,1.1
2022-05-25,23.5,17,95.5,21.4
2022-05-26,20,17,95.9,18.2
2022-05-27,21,16.5,96.8,2.4
2022-05-28,19.5,16.5,95.3,3.4
2022-05-29,24.8,16.3,92.0,0.0
2022-05-30,26.9,17,93.9,0.0
2022-05-31,23.2,16.9,96.5,3.9
2022-06-01,26.2,15.8,92.2,0.0
