Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2023-07-01,25,16.5,96.8,0.0
2023-07-02,27.5,15.5,97.7,0.0
2023-07-03,29.5,15.5,98.3,0.0
2023-07-04,27.5,15.5,97.8,0.0
2023-07-05,29,15,96.0,4.6
2023-07-06,27.8,15,96.9,0.0
2023-07-07,28,15,94.1,1.7
2023-07-08,21,15,98.2,8.8
2023-07-09,25.5,14.5,95.5,5.2
2023-07-10,26,14.8,95.1,1.1
2023-07-11,27,14.5,94.7,0.0
2023-07-12,28.5,14.5,96.7,0.0
2023-07-13,29,14.5,96.4,0.0
2023-07-14,29.2,14.5,98.3,0.0
2023-07-15,26,14,96.3,3.1
2023-07-16,25,16,95.6,0.0
2023-07-17,27.2,16.7,94.1,0.0
2023-07-18,26,16,97.3,0.0
2023-07-19,25.2,16,94.6,0.0
2023-07-20,26.5,16,96.7,0.8
2023-07-21,26.5,15,94.7,0.5
2023-07-22,25.7,15,92.5,0.0
2023-07-23,26,15,95.6,0.0
2023-07-24,25.5,15,94.1,0.0
2023-07-25,28,15,95.0,0.0
2023-07-26,30,15,93.6,0.0
2023-07-27,28.8,15,89.8,0.0
2023-07-28,27,14.8,95.7,3.2
2023-07-29,24,14.5,96.1,1.8
2023-07-30,24.7,14.5,96.1,0.0
2023-07-31,25.5,14.5,94.8,0.0
