Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2023-04-01,22.6,16.6,96.5,3.8
2023-04-02,26,16.5,95.8,0.4
2023-04-03,25.5,16.5,94.9,15.5
2023-04-04,25,17,96.4,5.6
2023-04-05,24,17,95.6,0.0
2023-04-06,29,17.2,94.6,6.0
2023-04-07,29.5,16.6,94.7,7.3
2023-04-08,22.3,17.6,97.0,14.5
2023-04-09,22.3,16.2,96.8,2.0
2023-04-10,25,16,95.6,0.0
2023-04-11,24.5,16,95.8,4.6
2023-04-12,25,16.2,93.8,15.8
2023-04-13,24,17,94.6,4.1
2023-04-14,28.5,15.5,92.7,7.2
2023-04-15,24.6,16,96.1,4.4
2023-04-16,29.5,15.6,95.3,6.8
2023-04-17,22,17,96.2,2.8
2023-04-18,27.6,16,96.5,0.0
2023-04-19,21.5,15.8,98.2,7.9
2023-04-20,25,15.7,98.3,6.8
2023-04-21,24.9,16.5,96.9,11.8
2023-04-22,28.7,16,95.5,0.0
2023-04-23,27,17.5,95.3,2.7
2023-04-24,27.7,17,95.4,6.5
2023-04-25,22,17.2,95.7,15.8
2023-04-26,26.5,17,96.9,0.7
2023-04-27,25.5,16.9,95.8,0.8
2023-04-28,26,17,96.4,6.9
2023-04-29,24.5,17,97.5,1.5
2023-04-30,26,16.5,96.4,1.6
2023-05-01,26,16.6,97.0,6.3
