Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2021-07-01,25.5,14.6,95.6,0.0
2021-07-02,25,14.5,95.7,0.0
2021-07-03,26,13.7,95.7,0.0
2021-07-04,26.3,13.3,95.7,0.0
2021-07-05,26.9,13.5,94.9,0.0
2021-07-06,25.5,14,91.6,0.0
2021-07-07,25,14,97.7,0.0
2021-07-08,S/D,14,S/D,S/D
2021-07-31,25.6,15.5,93.0,0.0
2021-08-01,25.5,15.5,95.7,5.8
