Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2022-03-01,24.5,17.2,96.4,12.7
2022-03-02,24.8,17.4,95.9,74.3
2022-03-03,27,15,92.8,7.0
2022-03-04,26.5,16.5,94.7,7.5
2022-03-05,30,16.5,93.8,0.0
2022-03-06,28.5,16,92.4,0.0
2022-03-07,30,15.6,89.2,0.0
2022-03-08,30.4,16,88.7,0.0
2022-03-09,29.8,15.9,90.9,0.0
2022-03-10,28.8,16,91.2,0.0
2022-03-11,30.8,15.7,90.9,0.0
2022-03-12,30.2,17,89.9,0.0
2022-03-13,28.1,16.5,93.0,1.8
2022-03-14,25,16.5,95.3,9.0
2022-03-15,27.5,14.5,95.0,0.0
2022-03-16,27,16,91.3,11.4
2022-03-17,29,16.1,93.1,0.0
2022-03-18,28.7,16,94.2,0.0
2022-03-19,25,16.4,93.2,15.5
2022-03-20,25,16.5,95.0,5.9
2022-03-21,22,16.4,95.4,57.8
2022-03-22,21,16.6,92.8,15.4
2022-03-23,22.5,16.5,96.1,8.0
2022-03-24,22.6,16.5,71.7,10.0
2022-03-25,22.6,16.6,96.3,0.5
2022-03-26,21.6,16.7,96.6,9.2
2022-03-27,22.5,16.6,96.9,28.0
2022-03-28,22.4,16.8,96.1,17.3
2022-03-29,23.2,16.6,96.2,14.8
2022-03-30,23,17.2,96.0,12.6
2022-03-31,25,17.1,96.1,36.9
2022-04-01,23.2,16.2,95.6,6.1
