Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2022-11-01,30,17.4,92.9,6.2
2022-11-02,21,17.4,95.0,4.6
2022-11-03,21.5,15,95.3,0.0
2022-11-04,26,15,91.9,0.0
2022-11-05,30.5,14.9,93.0,0.0
2022-11-06,27.5,17.5,92.7,0.5
2022-11-07,28.5,17.5,94.0,1.4
2022-11-08,31,17.4,92.6,1.0
2022-11-09,31,16.8,94.7,11.0
2022-11-10,30,16.8,93.1,0.0
2022-11-11,28.5,17,92.8,0.0
2022-11-12,32.6,16,91.1,0.0
2022-11-13,33.2,15,87.9,0.0
2022-11-14,23.3,17.6,91.7,0.0
2022-11-15,26.5,16.2,93.1,11.1
2022-11-16,22,16.4,95.0,14.2
2022-11-17,23.5,15.5,95.0,0.0
2022-11-18,29,15.5,94.4,0.0
2022-11-19,28.5,15.4,93.1,0.0
2022-11-20,30,16,93.8,11.0
2022-11-21,31.5,16.1,94.1,0.0
2022-11-22,32,15.9,92.7,0.0
2022-11-23,31.5,16,90.7,0.0
2022-11-24,25.6,15.9,92.3,3.0
2022-11-25,29.5,16,93.3,3.8
2022-11-26,30.2,15.9,89.6,0.0
2022-11-27,27.5,16,89.8,0.0
2022-11-28,31.5,16.5,93.9,0.0
2022-11-29,33.5,16.6,88.1,0.0
2022-11-30,33.8,16.5,86.8,0.0
2022-12-01,34,16,85.9,0.0
