Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2023-11-01,32.5,16.2,86.9,0.0
2023-11-02,27.6,16,93.0,0.0
2023-11-03,31.5,15.5,87.5,0.0
2023-11-04,23.5,16,94.5,22.8
2023-11-05,22,15.5,93.2,27.0
2023-11-06,24.5,16.5,95.4,5.5
2023-11-07,27.5,17,92.5,0.0
2023-11-08,S/D,17.5,S/D,S/D
2023-11-09,26.5,17,92.4,1.6
2023-11-10,28,16.8,90.6,2.3
2023-11-11,27,17.5,92.0,3.1
2023-11-12,25.5,17,91.5,5.3
2023-11-13,28,16.9,93.0,0.0
2023-11-14,29,16.5,90.8,9.4
2023-11-15,24.5,16.4,95.4,9.6
2023-11-16,24,16,93.4,3.4
2023-11-17,27,16,92.4,0.4
2023-11-18,28.5,16.9,90.2,10.0
2023-11-19,31,16,90.7,0.0
2023-11-20,27,16,90.6,2.2
2023-11-21,31,16,90.8,0.0
2023-11-22,33.5,16,85.9,0.0
2023-11-23,29.5,15.5,90.8,0.0
2023-11-24,30,16.5,89.7,0.0
2023-11-25,30,16.5,92.1,0.0
2023-11-26,21.5,16.6,92.8,2.8
2023-11-27,23,16.5,94.3,8.3
2023-11-28,22,16.7,94.9,10.3
2023-11-29,26,17.2,93.1,5.9
2023-11-30,23,17,94.6,1.3
2023-12-01,21,17,94.8,10.6
