Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2023-01-01,27,15.5,95.5,0.0
2023-01-02,31,15,91.7,0.0
2023-01-03,31,15.5,89.9,0.0
2023-01-04,31,16,93.7,0.0
2023-01-05,30,16,95.4,0.0
2023-01-06,28.5,15.5,94.8,0.0
2023-01-07,28.3,17,95.9,9.0
2023-01-08,27.5,16.6,96.7,3.0
2023-01-09,29.5,16.7,95.6,5.0
2023-01-10,28.5,16.6,95.1,10.0
2023-01-11,27,16.5,96.6,29.8
2023-01-12,25,15,96.6,18.0
2023-01-13,25.6,15,94.5,0.0
2023-01-14,30,17,93.2,3.5
2023-01-15,21.5,16.9,95.1,23.8
2023-01-16,26,16,96.0,0.0
2023-01-17,30.5,15.6,93.4,0.0
2023-01-18,28,15.6,94.7,6.0
2023-01-19,21.5,17,95.9,54.0
2023-01-20,20,16,97.0,7.5
2023-01-21,23.5,15.9,96.9,8.3
2023-01-22,22,16,96.4,5.0
2023-01-23,21.5,16.2,95.4,3.5
2023-01-24,21.8,16.2,96.2,14.1
2023-01-25,23,16.4,94.8,6.0
2023-01-26,28,15.5,94.9,0.0
2023-01-27,29,16.6,93.5,0.0
2023-01-28,28.5,16,92.3,0.0
2023-01-29,29,16.2,93.4,0.0
2023-01-30,27.5,17.5,92.9,0.0
2023-01-31,30,17,93.2,0.0
2023-02-01,23.5,17,95.1,2.2
