Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2023-07-01,8.400,8.360,8.310,8.280
2023-07-02,8.140,8.100,8.050,8.010
2023-07-03,7.940,7.940,7.960,7.960
2023-07-04,8.040,8.060,8.080,8.090
2023-07-05,8.090,8.080,8.060,8.050
2023-07-06,7.930,7.880,7.840,7.830
2023-07-07,7.660,7.610,7.570,7.530
2023-07-08,7.430,7.380,7.350,7.300
2023-07-09,7.220,7.200,7.190,7.170
2023-07-10,7.120,7.090,7.080,7.070
2023-07-11,7.130,7.180,7.250,7.330
2023-07-12,7.630,7.700,7.780,7.830
2023-07-13,7.980,7.980,7.980,7.990
2023-07-14,7.910,7.860,7.820,7.810
2023-07-15,7.680,7.630,7.600,7.580
2023-07-16,7.440,7.380,7.340,7.300
2023-07-17,7.250,7.200,7.190,7.180
2023-07-18,7.110,7.080,7.050,7.040
2023-07-19,7.010,6.900,6.900,7.010
2023-07-20,7.030,7.030,7.040,7.040
2023-07-21,7.040,7.050,7.080,7.100
2023-07-22,7.240,7.260,7.350,7.400
2023-07-23,7.610,7.650,7.730,7.780
2023-07-24,7.890,8.030,8.070,8.100
2023-07-25,8.200,8.210,8.230,8.230
2023-07-26,8.200,8.180,8.130,8.130
2023-07-27,8.020,7.970,7.920,7.870
2023-07-28,7.780,7.700,7.660,7.640
2023-07-29,7.520,7.480,7.450,7.410
2023-07-30,7.290,7.250,7.220,7.200
2023-07-31,7.140,7.110,7.110,7.130
