Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-09-01,3.620,3.650,3.670,3.680
2024-09-02,3.690,3.680,3.670,3.670
2024-09-03,3.610,3.590,3.570,3.560
2024-09-04,3.510,3.490,3.470,3.470
2024-09-05,3.410,3.390,3.370,3.350
2024-09-06,3.330,3.310,3.290,3.280
2024-09-07,3.230,3.190,3.190,3.180
2024-09-08,3.140,3.120,3.100,3.090
2024-09-09,3.060,3.050,3.030,3.020
2024-09-10,2.990,2.980,2.970,2.960
2024-09-11,2.950,2.950,2.940,2.930
2024-09-12,2.920,2.920,2.920,2.920
2024-09-13,2.920,2.910,2.900,2.900
2024-09-14,2.890,2.890,2.880,2.870
2024-09-15,2.850,2.850,2.850,2.840
2024-09-16,2.810,2.800,2.790,2.780
2024-09-17,2.760,2.750,2.740,2.730
2024-09-18,2.700,2.690,2.680,2.670
2024-09-19,2.640,2.640,2.610,2.600
2024-09-20,2.580,2.570,2.560,2.550
2024-09-21,2.550,2.550,2.550,2.560
2024-09-22,2.620,2.650,2.680,2.730
2024-09-23,2.830,2.880,2.930,2.940
2024-09-24,2.980,2.990,3.000,3.010
2024-09-25,3.010,3.010,3.010,3.010
2024-09-26,2.970,2.950,2.930,2.910
2024-09-27,2.870,2.860,2.850,2.850
2024-09-28,2.860,2.860,2.840,2.820
2024-09-29,2.820,2.820,2.790,2.790
2024-09-30,2.750,2.740,2.730,2.730
