Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2021-06-01,11.540,11.520,11.510,12.500
2021-06-02,11.480,11.460,11.450,11.440
2021-06-03,11.420,11.400,11.400,11.400
2021-06-04,11.380,11.360,11.360,11.360
2021-06-05,11.310,11.290,11.280,11.260
2021-06-06,11.210,11.200,11.190,11.180
2021-06-07,11.150,11.140,11.130,11.130
2021-06-08,11.110,11.100,11.100,11.100
2021-06-09,11.100,11.100,11.090,11.090
2021-06-10,11.080,11.080,11.080,11.080
2021-06-11,11.080,11.080,11.070,11.060
2021-06-12,11.020,11.020,11.020,11.010
2021-06-13,10.960,10.950,10.940,10.930
2021-06-14,10.870,10.850,10.830,10.810
2021-06-15,10.740,10.740,10.730,10.720
2021-06-16,10.720,10.710,10.700,10.700
2021-06-17,10.700,10.700,10.700,10.700
2021-06-18,10.690,10.690,10.670,10.670
2021-06-19,10.640,10.630,10.620,10.600
2021-06-20,10.620,10.610,10.610,10.500
2021-06-21,10.570,10.560,10.540,10.540
2021-06-22,10.530,10.520,10.520,10.520
2021-06-23,10.530,10.540,10.550,10.550
2021-06-24,10.600,10.600,10.600,10.610
2021-06-25,10.620,10.620,10.630,10.630
2021-06-26,10.630,10.630,10.630,10.620
2021-06-27,10.610,10.610,10.610,10.620
2021-06-28,10.560,10.550,10.530,10.500
2021-06-29,10.450,10.430,10.420,10.420
2021-06-30,10.420,10.360,10.300,10.240
