Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-05-01,10.680,10.700,10.720,10.740
2024-05-02,10.780,10.780,10.780,10.780
2024-05-03,10.770,10.750,10.740,10.730
2024-05-04,10.710,10.680,10.670,10.660
2024-05-05,10.620,10.590,10.590,10.580
2024-05-06,10.550,10.550,10.530,10.520
2024-05-07,10.520,10.520,10.520,10.530
2024-05-08,10.570,10.580,10.590,10.610
2024-05-09,10.660,10.670,10.680,10.700
2024-05-10,10.740,10.750,10.760,10.780
2024-05-11,10.790,10.790,10.800,10.810
2024-05-12,10.790,10.780,10.770,10.760
2024-05-13,10.710,10.670,10.650,10.620
2024-05-14,10.580,10.560,10.530,10.500
2024-05-15,10.400,10.370,10.350,10.320
2024-05-16,10.280,10.280,10.260,10.240
2024-05-17,10.200,10.200,10.190,10.170
2024-05-18,10.160,10.140,10.120,10.100
2024-05-19,10.110,10.120,10.130,10.130
2024-05-20,10.150,10.160,10.170,10.170
2024-05-21,10.170,10.170,10.170,10.170
2024-05-22,10.200,10.210,10.230,10.250
2024-05-23,10.330,10.350,10.390,10.420
2024-05-24,10.480,10.500,10.530,10.540
2024-05-25,10.580,10.590,10.590,10.590
2024-05-26,10.610,10.610,10.610,10.610
2024-05-27,10.590,10.580,10.570,10.560
2024-05-28,10.540,10.530,10.530,10.530
2024-05-29,10.590,10.600,10.610,10.620
2024-05-30,10.630,10.630,10.630,10.630
2024-05-31,10.620,10.610,10.610,10.610
