Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2023-09-01,5.100,5.080,5.030,5.010
2023-09-02,4.940,4.920,4.890,4.880
2023-09-03,4.850,4.840,4.840,4.830
2023-09-04,4.810,4.780,4.770,4.770
2023-09-05,4.770,4.770,4.770,4.760
2023-09-06,4.700,4.680,4.660,4.650
2023-09-07,4.570,4.540,4.520,4.500
2023-09-08,4.470,4.460,4.460,4.460
2023-09-09,4.490,4.510,4.540,4.570
2023-09-10,4.680,4.730,4.760,4.790
2023-09-11,4.870,4.880,4.880,4.880
2023-09-12,4.820,4.800,4.770,4.740
2023-09-13,4.630,4.600,4.560,4.530
2023-09-14,4.440,4.400,4.380,4.380
2023-09-15,4.320,4.270,4.250,4.230
2023-09-16,4.190,4.170,4.150,4.140
2023-09-17,4.090,4.080,4.060,4.060
2023-09-18,4.070,4.100,4.130,4.180
2023-09-19,4.500,4.630,4.760,4.870
2023-09-20,5.200,5.270,5.330,5.370
2023-09-21,5.420,5.420,5.420,5.420
2023-09-22,5.360,5.320,5.310,5.300
2023-09-23,5.270,5.270,5.270,5.290
2023-09-24,5.320,5.330,5.340,5.340
2023-09-25,5.390,5.390,5.350,5.300
2023-09-26,5.110,5.050,4.990,4.950
2023-09-27,4.820,4.780,4.750,4.700
2023-09-28,4.580,4.560,4.510,4.500
2023-09-29,4.420,4.380,4.350,4.320
2023-09-30,4.250,4.220,4.190,4.170
