Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-06-01,10.590,10.590,10.580,10.580
2024-06-02,10.560,10.550,10.540,10.540
2024-06-03,10.490,10.470,10.450,10.430
2024-06-04,10.350,10.320,10.290,10.260
2024-06-05,10.140,10.100,10.050,9.980
2024-06-06,9.860,9.800,9.760,9.730
2024-06-07,9.600,9.560,9.530,9.490
2024-06-08,9.350,9.300,9.260,9.220
2024-06-09,9.080,9.030,8.990,8.960
2024-06-10,8.840,8.780,8.750,8.710
2024-06-11,8.730,8.590,8.580,8.560
2024-06-12,8.500,8.480,8.460,8.440
2024-06-13,8.400,8.380,8.350,8.340
2024-06-14,8.270,8.250,8.230,8.210
2024-06-15,8.160,8.150,8.160,8.170
2024-06-16,8.250,8.280,8.300,8.350
2024-06-17,8.440,8.470,8.500,8.510
2024-06-18,8.560,8.580,8.600,8.650
2024-06-19,8.760,8.800,8.850,8.900
2024-06-20,9.030,9.060,9.100,9.140
2024-06-21,9.210,9.230,9.250,9.250
2024-06-22,9.240,9.230,9.210,9.180
2024-06-23,9.120,9.120,9.110,9.100
2024-06-24,9.140,9.170,9.200,9.230
2024-06-25,9.340,9.380,9.420,9.450
2024-06-26,9.520,9.550,9.570,9.590
2024-06-27,9.600,9.600,9.590,9.590
2024-06-28,9.520,9.490,9.470,9.430
2024-06-29,9.330,9.290,9.270,9.210
2024-06-30,9.100,9.050,9.030,8.980
