Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2026-01-01,6.500,6.500,6.500,6.510
2026-01-02,6.560,6.580,6.590,6.600
2026-01-03,6.620,6.630,6.640,6.660
2026-01-04,6.700,6.740,6.790,6.850
2026-01-05,7.060,7.130,7.200,7.280
2026-01-06,7.440,7.560,7.510,7.550
2026-01-07,7.600,7.620,7.640,7.660
2026-01-08,7.700,7.720,7.740,7.760
2026-01-09,7.820,7.840,7.860,7.890
2026-01-10,7.970,7.990,8.020,8.080
2026-01-11,8.290,8.390,8.470,8.580
2026-01-12,8.820,8.900,8.980,9.070
2026-01-13,9.230,9.290,9.350,9.400
2026-01-14,9.480,9.500,9.520,9.550
2026-01-15,9.600,9.620,9.640,9.650
2026-01-16,9.710,9.790,9.830,9.860
2026-01-17,9.960,9.990,10.020,10.050
2026-01-18,10.180,10.210,10.230,10.260
2026-01-19,10.350,10.380,10.410,10.440
2026-01-20,10.520,10.550,10.580,10.600
2026-01-21,10.650,10.680,10.700,10.720
2026-01-22,10.770,10.790,10.810,10.820
2026-01-23,10.860,10.880,10.900,10.910
2026-01-24,10.920,10.920,10.930,10.940
2026-01-25,10.950,10.960,10.980,11.000
2026-01-26,11.000,11.000,11.000,11.000
2026-01-27,11.010,11.010,11.020,11.030
2026-01-28,11.050,11.050,11.050,11.060
2026-01-29,11.140,11.170,11.170,11.180
2026-01-30,11.200,11.200,11.200,11.200
2026-01-31,11.210,11.210,11.220,11.220
