Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2017-11-01,27.5,24,97.6,6.5
2017-11-02,28.2,22,95.3,0.0
2017-11-03,31.8,23,85.3,3.8
2017-11-04,29.6,21.8,93.3,0.0
2017-11-05,32.6,22.8,86.1,62.5
2017-11-06,31.8,23.5,89.7,49.0
2017-11-07,29.6,21.5,94.7,51.2
2017-11-08,30.2,22,86.6,106.8
2017-11-09,26.5,21,95.6,62.0
2017-11-10,31.2,20.5,85.0,0.0
2017-11-11,30.6,22.8,84.9,0.0
2017-11-12,33,23,86.5,58.1
2017-11-13,28.8,21.5,89.8,15.5
2017-11-14,34,21,85.5,50.0
2017-11-15,30.2,22,87.7,0.0
2017-11-16,32,22.2,87.3,77.0
2017-11-17,26.8,22.5,92.8,14.3
2017-11-18,32,23.5,86.1,75.8
2017-11-19,30,22.8,86.9,15.3
2017-11-20,28,22,92.8,20.3
2017-11-21,31,23,87.6,0.0
2017-11-22,33.2,23.8,86.3,0.0
2017-11-23,33.8,23.6,87.1,51.0
2017-11-24,30.2,22.8,90.8,49.5
2017-11-25,29,21.5,91.2,0.0
2017-11-26,32,23.5,88.1,62.3
2017-11-27,30.5,22.5,89.0,8.6
2017-11-28,26.2,21.8,96.2,20.0
2017-11-29,30.8,22.2,87.3,0.0
2017-11-30,32.2,21,87.2,0.0
