Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2018-08-01,33.5,21.8,85.9,10.0
2018-08-02,31.5,22.2,87.9,3.8
2018-08-03,31.8,23.5,88.7,9.3
2018-08-04,31.5,21.5,86.9,1.8
2018-08-05,30.8,23.2,85.8,75.5
2018-08-06,25.8,20,93.1,23.0
2018-08-07,27.2,19.5,95.8,0.0
2018-08-08,30.5,20.8,87.9,0.0
2018-08-09,32.2,21.5,87.3,0.0
2018-08-10,28,22,91.8,0.0
2018-08-11,32.8,20,87.4,0.0
2018-08-12,33.2,21.5,85.8,0.0
2018-08-13,33.8,20.5,87.5,0.0
2018-08-14,32.8,22.2,85.8,0.0
2018-08-15,31.6,21.2,91.0,94.3
2018-08-16,25,20,94.5,8.3
2018-08-17,32,20.2,85.4,0.0
2018-08-18,33,19.5,85.3,0.0
2018-08-19,34,20.5,86.4,0.0
2018-08-20,32.8,21.5,88.9,0.0
2018-08-21,25.2,21,93.4,43.5
2018-08-22,28.2,20,89.3,0.0
2018-08-23,31.2,19,85.6,0.0
2018-08-24,32.5,20.8,85.6,0.0
2018-08-25,34.2,22,85.2,0.0
2018-08-26,29.5,22.2,93.6,9.0
2018-08-27,31.5,20.5,88.0,0.0
2018-08-28,32.2,19,88.0,0.0
2018-08-29,33.8,19.5,85.2,0.0
2018-08-30,34.6,20.5,86.3,0.0
2018-08-31,34,21,86.4,0.0
2018-09-01,34.5,22.5,82.4,S/D
