Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2023-09-01,33.8,23,83.8,0.0
2023-09-02,34.5,23.2,83.8,0.0
2023-09-03,35,24.5,86.1,10.5
2023-09-04,29.5,22.5,86.3,0.0
2023-09-05,32.5,22,84.0,2.8
2023-09-06,32.8,23.5,86.2,0.0
2023-09-07,34.6,21.5,85.6,0.0
2023-09-08,35,23,86.5,0.0
2023-09-09,35.8,22.8,86.0,0.0
2023-09-10,36,23.5,85.7,0.0
2023-09-11,36.2,21.6,86.6,0.0
2023-09-12,35.5,22.5,82.5,12.5
2023-09-13,32.5,22,83.8,3.5
2023-09-14,25.8,20.5,95.0,15.8
2023-09-15,32,19.5,84.7,0.0
2023-09-16,32.8,22.5,84.2,0.0
2023-09-17,32.2,23,86.2,0.0
2023-09-18,35.5,23.5,85.9,3.3
2023-09-19,32.6,22.8,87.0,22.8
2023-09-20,33,21,86.6,0.0
2023-09-21,34,22.5,87.0,0.0
2023-09-22,35,23,82.7,0.0
2023-09-23,36,23.5,84.6,30.0
2023-09-24,36.2,22.8,74.7,0.0
2023-09-25,35.8,23.5,84.9,0.0
2023-09-26,36.5,23,84.5,0.0
2023-09-27,36.6,24,83.2,0.0
2023-09-28,36.8,24.5,84.9,6.5
2023-09-29,26.5,24.4,96.9,43.2
2023-09-30,30.5,21.8,87.0,0.0
