Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2017-04-01,33.2,22.5,86.3,0.0
2017-04-02,32.2,22.8,84.3,0.0
2017-04-03,32.5,23,88.1,3.8
2017-04-04,31,22,85.6,11.8
2017-04-05,32,21,86.1,72.0
2017-04-06,31.2,22.2,87.0,0.0
2017-04-07,32,23,88.1,14.2
2017-04-08,31.3,22,87.8,3.8
2017-04-09,30.8,23.2,87.9,23.8
2017-04-10,32,24,88.0,19.0
2017-04-11,24.5,23,97.8,102.5
2017-04-12,26.5,21.5,93.2,5.8
2017-04-13,31,22,87.0,0.0
2017-04-14,33.2,21,87.8,0.0
2017-04-15,34.2,22.2,86.4,0.0
2017-04-16,32.6,21.8,86.5,0.0
2017-04-17,34.5,22.6,84.6,22.7
2017-04-18,31,23,87.0,0.0
2017-04-19,34.2,22,84.3,0.0
2017-04-20,32.8,22.8,85.9,3.0
2017-04-21,32,23.5,86.7,22.8
2017-04-22,31,22.5,85.4,53.8
2017-04-23,28,23.8,91.3,0.0
2017-04-24,32.6,22.6,85.2,0.0
2017-04-25,30.2,23.5,88.5,3.3
2017-04-26,26,22.5,93.3,5.0
2017-04-27,32,21.5,82.4,25.5
2017-04-28,24.5,21,92.6,49.5
2017-04-29,30.6,20,89.1,0.0
2017-04-30,33,21,85.4,0.0
