Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2021-12-01,30.8,23,87.7,94.6
2021-12-02,30.5,21.8,88.8,18.2
2021-12-03,29.8,22.2,83.0,23.5
2021-12-04,31.5,22,90.0,14.6
2021-12-05,28.6,23,89.7,32.5
2021-12-06,26.5,22,95.5,17.8
2021-12-07,30.8,21.6,87.8,0.0
2021-12-08,33,23,86.0,0.0
2021-12-09,29,24,89.7,2.8
2021-12-10,28,24.2,94.0,0.0
2021-12-11,30.8,22,87.0,0.0
2021-12-12,31.2,23.5,88.0,49.2
2021-12-13,31,22.8,91.2,27.4
2021-12-14,29,21,92.4,30.0
2021-12-15,30.2,22.5,88.3,8.0
2021-12-16,31.5,23,85.8,36.0
2021-12-17,27,21.5,88.4,26.5
2021-12-18,33.8,22.8,83.7,2.3
2021-12-19,34,23,88.5,0.0
2021-12-20,25,23.2,96.5,4.8
2021-12-21,32,22,86.1,2.5
2021-12-22,26,24,97.3,40.8
2021-12-23,31.8,21.5,87.2,25.5
2021-12-24,30,22.5,89.0,0.0
2021-12-25,33,23.5,88.3,3.5
2021-12-26,32.5,23,86.5,8.0
2021-12-27,32,22.8,85.3,71.6
2021-12-28,28.8,22,93.2,15.5
2021-12-29,32,23.5,86.5,0.0
2021-12-30,33.8,24,86.4,0.0
2021-12-31,33,23.6,87.6,0.0
