Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2021-06-01,33,21.5,87.3,0.0
2021-06-02,31,23,87.2,26.0
2021-06-03,28.5,21,89.6,3.5
2021-06-04,26.5,20,94.6,2.5
2021-06-05,33,22,79.7,40.3
2021-06-06,32.8,21.2,86.2,39.3
2021-06-07,31.2,22.5,85.1,5.7
2021-06-08,32.5,21,86.4,64.5
2021-06-09,31.5,22.2,86.2,4.8
2021-06-10,32,21.8,82.7,12.6
2021-06-11,31.6,22,83.6,56.0
2021-06-12,26.8,21.8,91.7,9.2
2021-06-13,32.5,20,87.4,0.0
2021-06-14,30.2,21.4,85.7,0.0
2021-06-15,31.5,23.5,82.8,0.0
2021-06-16,32.2,21.5,86.6,3.5
2021-06-17,31.8,22,83.7,0.0
2021-06-18,31.5,20.5,81.8,0.0
2021-06-19,27,21,94.1,38.2
2021-06-20,31,22,85.7,0.0
2021-06-21,26.5,21.5,91.7,0.0
2021-06-22,31,20.8,88.0,0.0
2021-06-23,30.6,21.6,83.7,0.0
2021-06-24,31.5,22,85.7,0.0
2021-06-25,32.6,21.5,86.8,0.0
2021-06-26,33,22.6,83.0,4.5
2021-06-27,32,23,86.0,57.9
2021-06-28,30.8,20.5,88.8,24.5
2021-06-29,24,20,90.3,9.5
2021-06-30,25.8,16.5,93.7,0.0
