Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2018-03-01,24.8,21.5,93.2,16.2
2018-03-02,30.8,22.8,88.3,3.2
2018-03-03,33.2,23,85.9,0.0
2018-03-04,32.5,22.5,87.6,24.0
2018-03-05,32.8,21.4,86.2,5.6
2018-03-06,31,22.8,87.2,41.5
2018-03-07,31.5,21.5,84.9,0.0
2018-03-08,32.2,23,86.8,0.0
2018-03-09,32.8,23.2,84.7,0.0
2018-03-10,33.8,24,86.9,32.6
2018-03-11,31.6,23,83.8,8.0
2018-03-12,31.8,22,86.3,0.0
2018-03-13,33.2,23.5,85.7,32.0
2018-03-14,31.6,22.8,86.1,1.6
2018-03-15,32,22.5,87.6,32.5
2018-03-16,31.8,21.8,86.2,3.5
2018-03-17,31.2,22.6,88.8,11.2
2018-03-18,30.8,23.2,87.4,72.5
2018-03-19,29.6,21,87.5,4.0
2018-03-20,31.5,22,86.9,17.5
2018-03-21,29.8,22.2,88.2,8.5
2018-03-22,28,21.6,91.9,3.3
2018-03-23,30.8,22.5,87.0,4.0
2018-03-24,30.2,23,89.1,3.7
2018-03-25,29.5,22.4,85.5,14.8
2018-03-26,24.6,22.6,97.3,8.8
2018-03-27,30.2,20,86.9,0.0
2018-03-28,30.6,20.8,87.8,0.0
2018-03-29,31.6,23,87.2,21.7
2018-03-30,29,22,90.8,3.8
2018-03-31,29.2,23.2,89.5,36.0
