Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2023-08-01,32.8,22,86.5,0.0
2023-08-02,33.8,21.2,88.2,0.0
2023-08-03,34,22.2,86.3,0.0
2023-08-04,33.6,21.8,85.8,0.0
2023-08-05,33.5,20.2,86.7,0.0
2023-08-06,34.8,22,66.0,0.0
2023-08-07,34.2,23,85.2,0.0
2023-08-08,34.5,22.5,85.8,8.3
2023-08-09,35,21.5,89.0,0.0
2023-08-10,34.5,22,87.6,0.0
2023-08-11,35.5,23.2,87.0,18.6
2023-08-12,33,22.4,87.6,71.0
2023-08-13,29,21,88.7,25.7
2023-08-14,30,21.6,83.3,0.0
2023-08-15,31.5,21,87.0,0.0
2023-08-16,33.8,22,84.3,0.0
2023-08-17,33.5,22.6,83.8,0.0
2023-08-18,34.5,21.8,85.7,0.0
2023-08-19,35.5,22.5,86.4,0.0
2023-08-20,36,23,86.8,0.0
2023-08-21,36.2,23.5,85.7,0.0
2023-08-22,34.5,23.4,84.5,4.5
2023-08-23,35.8,22.8,84.5,0.0
2023-08-24,35,22,84.7,0.0
2023-08-25,35.2,23,83.9,0.0
2023-08-26,34.2,23.5,83.0,0.0
2023-08-27,34.8,24,83.8,10.5
2023-08-28,29.8,22,86.8,0.0
2023-08-29,34.5,21,84.4,0.0
2023-08-30,35,22.8,79.9,0.0
2023-08-31,35.5,24,86.2,5.0
