Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2022-02-01,29.5,20.5,88.9,12.1
2022-02-02,29,22.5,93.3,9.5
2022-02-03,28.8,21,92.8,15.5
2022-02-04,30,22.8,89.0,5.0
2022-02-05,32.5,23,84.1,63.0
2022-02-06,31,21.8,88.3,36.4
2022-02-07,25,20.5,95.9,12.8
2022-02-08,30,21,89.7,5.0
2022-02-09,30.8,22,88.0,0.0
2022-02-10,28,21.8,93.2,2.7
2022-02-11,32.5,21.2,86.2,11.3
2022-02-12,31,22.5,87.1,35.1
2022-02-13,27.5,21.5,89.5,0.0
2022-02-14,32,22.5,85.2,16.0
2022-02-15,24.5,21.8,95.8,41.6
2022-02-16,32.8,22,87.5,18.7
2022-02-17,30.8,21,84.4,0.0
2022-02-18,31.6,22.5,89.3,8.5
2022-02-19,29.8,22,86.8,11.0
2022-02-20,24.8,23,96.4,37.8
2022-02-21,30.5,21.8,87.0,25.9
2022-02-22,26,22.4,97.9,0.0
2022-02-23,29,23,92.2,0.0
2022-02-24,32,22.5,89.3,0.0
2022-02-25,33,23.5,89.5,2.6
2022-02-26,25.5,22.6,96.8,40.0
2022-02-27,32,21,88.4,0.0
2022-02-28,32.2,22,87.8,15.2
