Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2023-02-01,28.8,21.5,89.9,84.5
2023-02-02,29,20,86.5,12.6
2023-02-03,30,19.5,86.9,14.5
2023-02-04,28,21,89.2,0.0
2023-02-05,30.6,22.5,86.7,122.0
2023-02-06,25,21.5,96.7,3.5
2023-02-07,29.8,20,86.8,0.0
2023-02-08,31.6,22.5,84.7,0.0
2023-02-09,30,23,89.7,66.3
2023-02-10,31.8,21.5,84.3,0.0
2023-02-11,31.2,23.5,86.8,3.8
2023-02-12,29.5,22,86.7,0.0
2023-02-13,32,22.2,87.3,0.0
2023-02-14,32.6,23,88.1,37.1
2023-02-15,26,21.6,89.5,32.2
2023-02-16,31.5,22.5,87.5,35.2
2023-02-17,29,23,91.0,41.0
2023-02-18,30,23.5,89.1,45.7
2023-02-19,25,21,94.5,5.6
2023-02-20,26,20,94.6,0.0
2023-02-21,27,21.6,94.5,2.6
2023-02-22,31,22,87.8,8.8
2023-02-23,31.6,23,89.1,10.6
2023-02-24,31.8,23.5,86.4,9.5
2023-02-25,32,21,86.3,0.0
2023-02-26,27,22.5,92.2,0.0
2023-02-27,31.2,23,89.3,26.0
2023-02-28,30.6,22.5,86.8,0.0
