Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2023-07-01,31.8,20,86.8,0.0
2023-07-02,32,21,87.6,0.0
2023-07-03,32.8,22,85.4,0.0
2023-07-04,33,23,87.6,1.8
2023-07-05,32,23.8,87.6,0.0
2023-07-06,33.5,24,86.5,0.0
2023-07-07,34,23.5,87.1,38.8
2023-07-08,32.8,22,87.2,0.0
2023-07-09,33.8,21.8,85.6,0.0
2023-07-10,32.5,22.5,86.3,0.0
2023-07-11,33.2,21.6,85.6,0.0
2023-07-12,34,23,86.4,0.0
2023-07-13,33,22.5,85.5,0.0
2023-07-14,33.5,23.2,85.7,0.0
2023-07-15,28.5,23,91.0,0.0
2023-07-16,30.2,21,82.5,0.0
2023-07-17,32.5,21.5,87.9,0.0
2023-07-18,34,21.8,86.1,10.5
2023-07-19,26.5,22,93.5,19.7
2023-07-20,33,21,85.8,0.0
2023-07-21,32.8,20.8,85.5,0.0
2023-07-22,33.2,22,89.6,0.0
2023-07-23,33.5,23,88.3,0.0
2023-07-24,33.8,22.8,88.0,0.0
2023-07-25,33.6,22,85.7,0.0
2023-07-26,33.5,23,85.8,0.0
2023-07-27,33.2,23.5,87.0,0.0
2023-07-28,32.6,22,86.8,3.9
2023-07-29,31.8,22.5,87.3,28.8
2023-07-30,32.2,21.8,87.3,0.0
2023-07-31,33,21.5,84.8,0.0
