Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2019-02-01,20.390,20.390,20.390,20.390
2019-02-02,20.400,20.400,20.400,20.400
2019-02-03,20.430,20.430,20.430,20.430
2019-02-04,20.440,20.450,20.460,20.460
2019-02-05,20.510,20.510,20.520,20.530
2019-02-06,20.560,20.570,20.580,20.590
2019-02-07,20.610,20.620,20.630,20.660
2019-02-08,20.680,20.680,20.690,20.700
2019-02-09,20.720,20.730,20.740,20.750
2019-02-10,20.800,20.810,20.820,20.820
2019-02-11,20.850,20.860,20.860,0.000
