Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2022-09-01,7.940,7.890,7.840,7.800
2022-09-02,7.650,7.610,7.550,7.500
2022-09-03,7.380,7.330,7.290,7.240
2022-09-04,7.100,7.070,7.040,7.020
2022-09-05,6.880,6.850,6.820,6.780
2022-09-06,6.680,6.650,6.610,6.580
2022-09-07,6.480,6.470,6.460,6.450
2022-09-08,6.390,6.360,6.330,6.310
2022-09-09,6.290,6.270,6.250,6.240
2022-09-10,6.180,6.170,6.160,6.150
2022-09-11,6.100,6.080,6.060,6.050
2022-09-12,6.020,5.990,5.990,5.980
2022-09-13,5.950,5.930,5.910,5.900
2022-09-14,5.850,5.830,5.810,5.790
2022-09-15,5.740,5.720,5.710,5.700
2022-09-16,5.670,5.650,5.630,5.620
2022-09-17,5.590,5.580,5.570,5.560
2022-09-18,5.520,5.510,5.500,5.490
2022-09-19,5.440,0.000,0.000,0.000
