Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2021-11-01,7.620,7.630,7.640,7.650
2021-11-02,7.700,7.720,7.740,7.760
2021-11-03,7.840,7.850,7.860,7.870
2021-11-04,7.900,7.920,7.920,7.940
2021-11-05,7.880,7.870,7.860,7.850
2021-11-06,7.800,7.880,7.760,7.750
2021-11-07,7.680,7.660,7.640,7.650
2021-11-08,7.580,7.560,7.540,7.520
2021-11-09,7.480,7.470,7.460,7.460
2021-11-10,7.460,7.490,7.510,7.530
2021-11-11,7.600,7.640,7.680,7.720
2021-11-12,7.820,7.840,7.870,7.900
2021-11-13,7.970,7.980,7.990,8.020
2021-11-14,8.100,8.130,8.160,8.200
2021-11-15,8.400,8.480,8.520,8.600
2021-11-16,8.940,8.990,9.060,9.130
2021-11-17,9.400,9.460,9.530,9.600
2021-11-18,9.750,9.780,9.820,9.870
2021-11-19,9.940,9.960,9.980,9.990
2021-11-20,10.080,10.080,10.090,10.010
2021-11-21,10.010,10.010,10.090,10.090
2021-11-22,10.070,10.060,10.080,10.100
2021-11-23,10.200,10.230,10.260,10.300
2021-11-24,10.580,10.650,10.720,10.790
2021-11-25,10.990,11.060,11.120,11.180
2021-11-26,11.260,11.340,11.420,11.500
2021-11-27,11.550,11.550,11.550,11.550
2021-11-28,11.600,11.650,11.700,11.750
2021-11-29,11.980,0.000,0.000,0.000
