Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2021-09-01,4.310,4.320,4.320,4.320
2021-09-02,4.350,4.350,4.350,4.350
2021-09-03,4.330,4.330,4.330,4.330
2021-09-04,4.320,4.330,4.340,4.350
2021-09-05,4.380,4.400,4.420,4.450
2021-09-06,4.580,4.640,4.700,4.760
2021-09-07,4.820,4.860,4.930,4.980
2021-09-08,5.030,5.050,5.060,5.080
2021-09-09,5.120,5.120,5.120,5.120
2021-09-10,5.120,5.100,5.090,5.080
2021-09-11,5.060,5.050,5.020,4.980
2021-09-12,4.930,4.920,4.910,4.900
2021-09-13,4.850,4.830,4.810,4.800
2021-09-14,4.730,4.710,4.690,4.670
2021-09-15,4.600,4.600,4.600,4.590
2021-09-16,4.580,4.580,4.590,4.590
2021-09-17,4.630,4.650,4.670,4.700
2021-09-18,4.780,4.820,4.850,4.880
2021-09-19,4.970,4.990,5.020,5.050
2021-09-20,5.180,5.210,5.250,5.290
2021-09-21,5.390,5.410,5.450,5.490
2021-09-22,5.590,5.590,5.600,5.610
2021-09-23,5.620,5.620,5.630,5.640
2021-09-24,5.650,5.660,5.680,5.690
2021-09-25,5.730,5.750,5.780,5.800
2021-09-26,5.880,5.910,5.940,5.980
2021-09-27,6.040,6.050,6.060,6.080
2021-09-28,6.120,6.110,6.100,6.090
2021-09-29,6.080,6.060,6.050,6.040
2021-09-30,5.990,5.980,5.970,5.960
