Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2019-10-01,36,17.4,76.5,0.0
2019-10-02,33.5,16,83.5,0.5
2019-10-03,33.2,16.2,86.4,0.0
2019-10-04,35.5,15,74.0,0.0
2019-10-05,35.8,15.5,75.4,0.0
2019-10-06,34.4,15.5,77.4,0.0
2019-10-07,35.2,16.8,80.3,25.0
2019-10-08,33.2,17.8,83.1,0.0
2019-10-09,33,15.2,83.1,0.5
2019-10-10,33,16.8,86.2,0.0
2019-10-11,32,15.8,80.9,10.5
2019-10-12,35.8,15.2,77.2,0.0
2019-10-13,34.2,15.7,82.7,2.5
2019-10-14,33.2,15,79.0,0.0
2019-10-15,32.7,15,78.9,0.0
2019-10-16,28.5,15.8,86.5,2.0
2019-10-17,33.8,15.8,79.6,5.5
2019-10-18,34,16.6,88.6,0.0
2019-10-19,34,15.6,81.4,0.0
2019-10-20,32.8,16,84.3,0.8
2019-10-21,34.8,15,75.5,0.0
2019-10-22,35,15.2,74.4,0.0
2019-10-23,34.2,15.8,83.4,0.0
2019-10-24,33.8,16.2,81.0,7.6
2019-10-25,S/D,16.2,S/D,S/D
2019-10-26,33,17,91.8,14.5
2019-10-27,34.2,15.8,81.2,9.8
2019-10-28,31.2,16.8,86.8,4.4
2019-10-29,34.2,16,81.7,0.0
2019-10-30,31.8,17.2,87.7,0.0
2019-10-31,33.6,17.6,79.8,0.0
2019-11-01,35.5,16.4,77.0,S/D
