Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2023-03-01,34,13.8,88.7,0.0
2023-03-02,33.8,13.8,77.0,24.5
2023-03-03,31.5,14,S/D,0.0
2023-03-04,33,14,85.3,60.0
2023-03-05,31,14,91.6,19.5
2023-03-06,33.2,14,88.6,5.7
2023-03-07,35.5,13.8,S/D,0.0
2023-03-08,35.8,13.8,S/D,0.0
2023-03-09,35.8,13.5,82.9,75.2
2023-03-10,33.5,13.8,92.2,1.5
2023-03-11,35.6,14,81.2,9.0
2023-03-12,35.4,14,93.5,8.8
2023-03-13,33.2,14.5,88.1,2.0
2023-03-14,32.4,13.8,91.2,0.4
2023-03-15,32.8,13.2,80.1,0.0
2023-03-16,35,14,76.8,0.0
2023-03-17,36.5,14.6,73.9,0.0
2023-03-18,36.2,14.5,79.7,0.0
2023-03-19,36.5,14,76.1,0.0
2023-03-20,36.8,14,74.9,0.0
2023-03-21,37.2,14.2,75.0,0.0
2023-03-22,36.8,14,74.0,0.0
2023-03-23,36.5,14,71.3,-999.0
2023-03-24,36.8,S/D,S/D,21.0
2023-03-25,31.8,14.2,83.4,0.0
2023-03-26,32,14.5,81.0,22.5
2023-03-27,32.5,14.5,94.6,12.5
2023-03-28,34.8,14.5,76.8,0.0
2023-03-29,33.8,14.8,84.2,0.0
2023-03-30,30,14.8,94.3,10.8
2023-03-31,32,15,92.0,6.2
2023-04-01,32.2,15,84.9,0.0
