Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2017-10-01,33.6,17.2,70.2,0.0
2017-10-02,34.5,17.8,S/D,0.0
2017-10-03,35,18,86.4,3.0
2017-10-04,33.5,18,80.0,13.3
2017-10-05,33.5,19.8,76.9,0.0
2017-10-06,32.5,17.5,76.9,3.0
2017-10-07,33.2,17.8,86.5,6.8
2017-10-08,34.2,18.5,77.4,0.0
2017-10-09,35.2,18.2,70.9,0.0
2017-10-10,34.8,18.5,70.8,0.0
2017-10-11,35.5,19.8,86.4,0.5
2017-10-12,36,17.8,76.5,0.0
2017-10-13,35.4,17.8,64.3,5.0
2017-10-14,34,19,82.7,0.0
2017-10-15,33.4,18,85.8,13.5
2017-10-16,33.5,19,86.8,0.0
2017-10-17,33.2,19.2,79.5,17.5
2017-10-18,33.6,19.5,84.6,4.8
2017-10-19,33.2,19.6,76.6,2.0
2017-10-20,33.5,20,83.0,3.5
2017-10-21,33.8,19.5,81.0,24.2
2017-10-22,31,20,91.4,21.7
2017-10-23,33.6,19.2,84.3,1.0
2017-10-24,33.5,19.5,78.5,0.0
2017-10-25,35.5,19.5,78.1,0.0
2017-10-26,31,21.5,S/D,0.0
2017-10-27,32.6,19.8,81.5,0.0
2017-10-28,32.6,19.8,83.0,0.0
2017-10-29,26.5,20,93.9,5.8
2017-10-30,33,18.2,84.7,0.0
2017-10-31,34.6,17.5,72.7,0.0
2017-11-01,35.2,18,74.6,0.0
