FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2022-10-01,33.5,14,78.8,0.0
2022-10-02,39.2,14.5,86.8,7.4
2022-10-03,33.5,14.8,76.8,0.0
2022-10-04,35,14.5,S/D,0.0
2022-10-05,40,14.2,73.3,7.0
2022-10-06,40,14.8,74.0,42.5
2022-10-07,31.8,14.8,89.8,10.0
2022-10-08,32.2,S/D,S/D,0.0
2022-10-09,34.8,14.2,80.6,15.0
2022-10-10,34,14.8,79.7,0.0
2022-10-11,34,14.6,S/D,0.0
2022-10-12,39.8,14.2,68.9,0.0
