Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2024-03-01,31.5,20.5,90.9,60.5
2024-03-02,34,20.6,86.6,0.0
2024-03-03,34.2,21,79.5,0.0
2024-03-04,34.5,21,91.7,5.0
2024-03-05,34.5,19,83.7,0.0
2024-03-06,S/D,20.2,S/D,S/D
2024-03-07,35,21,78.4,0.0
2024-03-08,33.4,21.5,84.5,9.8
2024-03-09,35.8,20.5,87.3,0.0
2024-03-10,36.5,20.8,79.7,8.2
2024-03-11,30.5,20.5,85.2,2.3
2024-03-12,32.8,20.8,82.8,6.8
2024-03-13,32.8,21.5,89.6,18.0
2024-03-14,31,21.5,92.4,31.2
2024-03-15,32,20.8,87.0,3.5
2024-03-16,34,20,83.4,0.0
2024-03-17,33.8,20,S/D,0.0
2024-03-18,33.5,20.4,81.7,0.0
2024-03-19,33.2,21,89.7,8.5
2024-03-20,35.5,20.2,74.6,0.0
2024-03-21,35.8,20,70.3,0.0
2024-03-22,35.8,20.5,84.4,0.0
2024-03-23,37,20.2,82.2,0.0
2024-03-24,34.8,20.5,S/D,0.0
2024-03-25,36.2,22,74.1,0.0
2024-03-26,38,22.5,77.3,0.0
2024-03-27,38.9,21,75.2,0.0
2024-03-28,36.2,22,70.9,0.0
2024-03-29,34.8,22.5,72.3,32.8
2024-03-30,32.8,22,94.7,20.0
2024-03-31,33.5,21.2,S/D,7.0
2024-04-01,33.8,20.8,80.1,0.0
