Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2018-02-01,33.5,19.5,78.9,6.0
2018-02-02,34,19.8,84.2,0.0
2018-02-03,34.8,18.8,S/D,0.0
2018-02-04,33.5,19.2,80.1,0.0
2018-02-05,33.8,19.5,S/D,5.0
2018-02-06,29.5,19.5,90.5,5.2
2018-02-07,33,19.8,90.3,1.0
2018-02-08,29.5,16.8,93.7,26.5
2018-02-09,29.5,18,92.4,8.0
2018-02-10,32.5,18.8,84.3,0.0
2018-02-11,33.8,16.8,78.6,6.0
2018-02-12,35,16.8,S/D,6.0
2018-02-13,31.5,17,83.9,1.2
2018-02-14,25.5,16.8,90.9,4.0
2018-02-15,24.8,18.5,92.5,9.2
2018-02-16,22.5,18.5,95.2,2.2
2018-02-17,32.8,18.2,87.3,0.0
2018-02-18,31.5,18.5,80.6,0.0
2018-02-19,34,18.4,83.6,21.0
2018-02-20,31.5,18.5,83.8,0.4
2018-02-21,33.5,19.5,77.9,0.3
2018-02-22,33.8,18,73.2,0.0
2018-02-23,33.8,18.2,77.1,0.0
2018-02-24,33.8,18.2,73.1,0.0
2018-02-25,34.8,18,83.1,0.0
2018-02-26,34.4,18.2,87.6,0.5
2018-02-27,33.5,18.2,78.2,2.2
2018-02-28,31.5,18.2,86.9,0.0
2018-03-01,30.5,17.8,88.4,28.4
