Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2024-05-01,33.6,22,S/D,1.2
2024-05-02,35,20.2,72.0,0.0
2024-05-03,35,21.5,86.1,2.4
2024-05-04,34.5,22,92.7,7.0
2024-05-05,32.8,21.6,80.2,35.2
2024-05-06,32.8,22,86.0,0.0
2024-05-07,33.8,22.2,86.6,0.0
2024-05-08,S/D,22,S/D,S/D
2024-05-09,33.2,21,85.6,0.0
2024-05-10,33.5,21.6,81.2,0.0
2024-05-11,34,21.2,75.8,2.0
2024-05-12,34.4,21.5,83.7,0.0
2024-05-13,34.2,21.4,S/D,0.0
2024-05-14,34.5,20.8,86.9,0.0
2024-05-15,34,21.5,85.8,0.0
2024-05-16,34.8,21,82.7,0.0
2024-05-17,34.5,21.2,83.6,12.5
2024-05-18,34.8,22,91.0,1.5
2024-05-19,33.5,21.8,95.4,3.0
2024-05-20,33.8,20.5,85.4,11.8
2024-05-21,35.8,21.5,79.5,22.5
2024-05-22,32.5,21.8,85.3,15.0
2024-05-23,33.5,21.5,S/D,1.0
2024-05-24,35.5,21.4,S/D,0.0
2024-05-25,34.2,21.8,94.4,10.0
2024-05-26,33.5,20.8,81.9,0.0
2024-05-27,34.5,20,82.3,3.0
2024-05-28,32.8,21,85.3,36.5
2024-05-29,32.6,21.2,87.6,2.0
2024-05-30,33.5,21,80.8,0.0
2024-05-31,32.6,20,79.9,0.0
2024-06-01,33,20,78.4,0.0
