Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2020-12-01,33.8,16.8,80.1,0.0
2020-12-02,34,16.8,89.3,6.0
2020-12-03,32.5,18.5,84.7,8.8
2020-12-04,30.8,17,89.3,21.0
2020-12-05,33,16.8,86.6,17.5
2020-12-06,32.8,16.5,82.1,2.5
2020-12-07,33,16.8,83.1,S/D
2020-12-08,32.5,S/D,S/D,1.5
2020-12-09,33.5,15.5,77.8,0.0
2020-12-10,34.8,15.5,70.5,22.5
2020-12-11,34,15.8,85.6,11.5
2020-12-12,33.8,16,78.2,0.0
2020-12-13,33.2,16.5,S/D,13.0
2020-12-14,34.8,15,85.0,0.0
2020-12-15,33.5,15.8,76.9,0.0
2020-12-16,32.8,16.2,79.9,35.0
2020-12-17,27.5,16.5,88.6,45.0
2020-12-18,32.8,16.8,84.6,0.2
2020-12-19,33.5,16.5,87.6,2.5
2020-12-20,32.8,16.2,77.7,5.5
2020-12-21,S/D,16.5,S/D,S/D
2020-12-22,34.8,16.6,84.6,0.0
2020-12-23,29.4,16.8,83.4,0.6
2020-12-24,34,16.2,79.0,0.0
2020-12-25,33.6,16,81.9,0.0
2020-12-26,35,16.5,72.9,0.0
2020-12-27,32.2,16.5,77.6,0.0
2020-12-28,35.2,16.2,78.1,0.0
2020-12-29,35.8,15.4,74.3,0.0
2020-12-30,36,15.8,74.3,0.0
2020-12-31,35,18,92.5,S/D
